Position,Const,Created,Modified,Description,Title,URL,Title Type,IMDb Rating,Runtime (mins),Year,Genres,Num Votes,Release Date,Directors
21,tt0064040,2013-04-22,2013-04-22,,L'armée des ombres,https://www.imdb.com/title/tt0064040/,movie,8.2,145,1969,"Drama, War",18539,1969-09-12,Jean-Pierre Melville
22,tt0080388,2013-04-22,2013-04-22,,"Atlantic City, USA",https://www.imdb.com/title/tt0080388/,movie,7.3,104,1980,"Crime, Drama, Romance",13675,1980-09-02,Louis Malle
23,tt0060138,2013-04-22,2013-04-22,,Au hasard Balthazar,https://www.imdb.com/title/tt0060138/,movie,7.9,95,1966,Drama,15856,1966-05-15,Robert Bresson
24,tt0092593,2013-04-22,2013-04-22,,Au revoir les enfants,https://www.imdb.com/title/tt0092593/,movie,8.0,104,1987,"Drama, War",28792,1987-08-31,Louis Malle
25,tt0056444,2013-04-22,2013-04-22,,Sanma no aji,https://www.imdb.com/title/tt0056444/,movie,8.1,113,1962,Drama,6999,1962-11-18,Yasujirô Ozu
26,tt0449467,2013-04-22,2013-04-22,,Babel,https://www.imdb.com/title/tt0449467/,movie,7.4,143,2006,Drama,277199,2006-05-23,Alejandro G. Iñárritu
27,tt0069762,2013-04-22,2013-04-22,,Badlands,https://www.imdb.com/title/tt0069762/,movie,7.8,94,1973,"Crime, Drama",60241,1973-10-13,Terrence Malick
28,tt0051980,2013-04-22,2013-04-22,,Narayama bushikô,https://www.imdb.com/title/tt0051980/,movie,7.9,98,1958,Drama,2491,1958-06-01,Keisuke Kinoshita
29,tt0032234,2013-04-22,2013-04-22,,The Bank Dick,https://www.imdb.com/title/tt0032234/,movie,7.2,72,1940,Comedy,6367,1940-11-29,Edward F. Cline
30,tt0103767,2013-04-22,2013-04-22,,Baraka,https://www.imdb.com/title/tt0103767/,movie,8.6,96,1992,Documentary,33893,1992-08-31,Ron Fricke
31,tt0072684,2013-04-22,2013-04-22,,Barry Lyndon,https://www.imdb.com/title/tt0072684/,movie,8.1,185,1975,"Adventure, Drama, History, War",136781,1975-12-11,Stanley Kubrick
32,tt0058946,2013-04-22,2013-04-22,,La battaglia di Algeri,https://www.imdb.com/title/tt0058946/,movie,8.1,121,1966,"Drama, War",48545,1966-08-31,Gillo Pontecorvo
33,tt0015648,2013-04-22,2013-04-22,,Bronenosets Potemkin,https://www.imdb.com/title/tt0015648/,movie,8.0,75,1925,"Drama, History, Thriller",49319,1925-12-24,Sergei M. Eisenstein
34,tt0046414,2013-04-22,2013-04-22,,Beat the Devil,https://www.imdb.com/title/tt0046414/,movie,6.5,89,1953,"Action, Adventure, Comedy, Crime, Drama, Romance",7605,1953-11-24,John Huston
35,tt0038348,2013-04-22,2013-04-22,,La belle et la bête,https://www.imdb.com/title/tt0038348/,movie,7.9,96,1946,"Drama, Fantasy, Romance",22797,1946-09-25,"Jean Cocteau, René Clément"
36,tt0078841,2013-04-22,2013-04-22,,Being There,https://www.imdb.com/title/tt0078841/,movie,8.0,130,1979,"Comedy, Drama",61749,1979-12-20,Hal Ashby
37,tt0061395,2013-04-22,2013-04-22,,Belle de jour,https://www.imdb.com/title/tt0061395/,movie,7.7,100,1967,Drama,36852,1967-05-24,Luis Buñuel
38,tt0101428,2013-04-22,2013-04-22,,La belle noiseuse,https://www.imdb.com/title/tt0101428/,movie,7.7,238,1991,Drama,6157,1991-05-14,Jacques Rivette
39,tt0036868,2013-04-22,2013-04-22,,The Best Years of Our Lives,https://www.imdb.com/title/tt0036868/,movie,8.0,170,1946,"Drama, Romance, War",54336,1946-11-21,William Wyler
40,tt0045555,2013-04-22,2013-04-22,,The Big Heat,https://www.imdb.com/title/tt0045555/,movie,8.0,89,1953,"Crime, Film-Noir, Thriller",21393,1953-10-14,Fritz Lang
41,tt0118715,2013-04-22,2013-04-22,,The Big Lebowski,https://www.imdb.com/title/tt0118715/,movie,8.1,117,1998,"Comedy, Crime, Sport",680696,1998-02-15,"Ethan Coen, Joel Coen"
42,tt0080437,2013-04-22,2013-04-22,,The Big Red One,https://www.imdb.com/title/tt0080437/,movie,7.2,113,1980,"Drama, War",17719,1980-05-16,Samuel Fuller
43,tt0038355,2013-04-22,2013-04-22,,The Big Sleep,https://www.imdb.com/title/tt0038355/,movie,7.9,114,1946,"Crime, Film-Noir, Mystery, Thriller",74986,1946-08-22,Howard Hawks
44,tt0004972,2013-04-22,2013-04-22,,The Birth of a Nation,https://www.imdb.com/title/tt0004972/,movie,6.4,195,1915,"Drama, History, War",20928,1915-02-08,D.W. Griffith
45,tt0083658,2013-04-22,2013-04-22,,Blade Runner,https://www.imdb.com/title/tt0083658/,movie,8.1,117,1982,"Action, Sci-Fi, Thriller",646564,1982-06-25,Ridley Scott
46,tt0060176,2013-04-22,2013-04-22,,Blowup,https://www.imdb.com/title/tt0060176/,movie,7.6,111,1966,"Drama, Mystery, Thriller",52128,1966-12-18,Michelangelo Antonioni
47,tt0107358,2013-04-22,2013-04-22,,Lan feng zheng,https://www.imdb.com/title/tt0107358/,movie,7.6,140,1993,Drama,2464,1993-05-21,Zhuangzhuang Tian
48,tt0047892,2013-04-22,2013-04-22,,Bob le flambeur,https://www.imdb.com/title/tt0047892/,movie,7.7,98,1956,"Crime, Drama, Thriller",9691,1956-08-24,Jean-Pierre Melville
49,tt0082089,2013-04-22,2013-04-22,,Body Heat,https://www.imdb.com/title/tt0082089/,movie,7.4,113,1981,"Crime, Drama, Romance, Thriller",28737,1981-08-28,Lawrence Kasdan
50,tt0061418,2013-04-22,2013-04-22,,Bonnie and Clyde,https://www.imdb.com/title/tt0061418/,movie,7.8,111,1967,"Action, Biography, Crime, Drama",96451,1967-08-04,Arthur Penn
51,tt0053472,2013-04-22,2013-04-22,,À bout de souffle,https://www.imdb.com/title/tt0053472/,movie,7.9,90,1960,"Crime, Drama",66595,1960-03-16,Jean-Luc Godard
52,tt0026138,2013-04-22,2013-04-22,,Bride of Frankenstein,https://www.imdb.com/title/tt0026138/,movie,7.8,75,1935,"Drama, Horror, Sci-Fi",40409,1935-04-19,James Whale
53,tt0050212,2013-04-22,2013-04-22,,The Bridge on the River Kwai,https://www.imdb.com/title/tt0050212/,movie,8.1,161,1957,"Adventure, Drama, War",190409,1957-10-02,David Lean
54,tt0071249,2013-04-22,2013-04-22,,Bring Me the Head of Alfredo Garcia,https://www.imdb.com/title/tt0071249/,movie,7.5,112,1974,"Action, Crime, Drama, Thriller, Western",16897,1974-08-07,Sam Peckinpah
55,tt0010323,2013-04-22,2013-04-22,,Das Cabinet des Dr. Caligari,https://www.imdb.com/title/tt0010323/,movie,8.1,76,1920,"Fantasy, Horror, Mystery, Thriller",51791,1920-02-26,Robert Wiene
56,tt0003740,2013-04-22,2013-04-22,,Cabiria,https://www.imdb.com/title/tt0003740/,movie,7.1,148,1914,"Adventure, Drama, History, War",2845,1914-04-18,Giovanni Pastrone
57,tt0387898,2013-04-22,2013-04-22,,Caché,https://www.imdb.com/title/tt0387898/,movie,7.3,117,2005,"Drama, Mystery, Thriller",68025,2005-05-14,Michael Haneke
58,tt0034583,2013-04-22,2013-04-22,,Casablanca,https://www.imdb.com/title/tt0034583/,movie,8.5,102,1942,"Drama, Romance, War",488700,1942-11-26,Michael Curtiz
59,tt0034587,2013-04-22,2013-04-22,,Cat People,https://www.imdb.com/title/tt0034587/,movie,7.3,73,1942,"Fantasy, Horror, Thriller",18175,1942-12-05,Jacques Tourneur
60,tt0112769,2013-04-22,2013-04-22,,La cérémonie,https://www.imdb.com/title/tt0112769/,movie,7.6,112,1995,"Crime, Drama, Mystery, Thriller",9150,1995-08-30,Claude Chabrol
61,tt0020530,2013-04-22,2013-04-22,,Un chien andalou,https://www.imdb.com/title/tt0020530/,short,7.7,16,1929,"Short, Fantasy, Horror",43090,1929-06-06,Luis Buñuel
62,tt0037674,2013-04-22,2013-04-22,,Les enfants du paradis,https://www.imdb.com/title/tt0037674/,movie,8.4,189,1945,"Drama, Romance",17109,1945-03-09,Marcel Carné
63,tt0059012,2013-04-22,2013-04-22,,Campanadas a medianoche,https://www.imdb.com/title/tt0059012/,movie,7.9,119,1965,"Comedy, Drama, History, War",7033,1965-12-22,Orson Welles
64,tt0071315,2013-04-22,2013-04-22,,Chinatown,https://www.imdb.com/title/tt0071315/,movie,8.2,130,1974,"Drama, Mystery, Thriller",273238,1974-06-20,Roman Polanski
65,tt0990404,2013-04-22,2013-04-22,,Chop Shop,https://www.imdb.com/title/tt0990404/,movie,7.3,84,2007,Drama,3902,2007-05-21,Ramin Bahrani
66,tt0085334,2013-04-22,2013-04-22,,A Christmas Story,https://www.imdb.com/title/tt0085334/,movie,8.0,94,1983,"Comedy, Family",123158,1983-11-18,Bob Clark
67,tt0018773,2013-04-22,2013-04-22,,The Circus,https://www.imdb.com/title/tt0018773/,movie,8.2,72,1928,"Comedy, Romance",23695,1928-01-06,Charles Chaplin
68,tt0033467,2013-04-22,2013-04-22,,Citizen Kane,https://www.imdb.com/title/tt0033467/,movie,8.3,119,1941,"Drama, Mystery",372667,1941-05-01,Orson Welles
69,tt0021749,2013-04-22,2013-04-22,,City Lights,https://www.imdb.com/title/tt0021749/,movie,8.5,87,1931,"Comedy, Drama, Romance",153115,1931-01-30,Charles Chaplin
70,tt0061495,2013-04-22,2013-04-22,,La collectionneuse,https://www.imdb.com/title/tt0061495/,movie,7.6,89,1967,"Comedy, Drama, Romance",5454,1967-03-02,Éric Rohmer
71,tt0088939,2013-04-22,2013-04-22,,The Color Purple,https://www.imdb.com/title/tt0088939/,movie,7.8,154,1985,Drama,72999,1985-12-16,Steven Spielberg
72,tt0091251,2013-04-22,2013-04-22,,Idi i smotri,https://www.imdb.com/title/tt0091251/,movie,8.3,142,1985,"Drama, War",46013,1985-07-09,Elem Klimov
73,tt0118884,2013-04-22,2013-04-22,,Contact,https://www.imdb.com/title/tt0118884/,movie,7.4,150,1997,"Drama, Mystery, Sci-Fi, Thriller",240304,1997-07-11,Robert Zemeckis
74,tt0071360,2013-04-22,2013-04-22,,The Conversation,https://www.imdb.com/title/tt0071360/,movie,7.8,113,1974,"Drama, Mystery, Thriller",89681,1974-04-07,Francis Ford Coppola
75,tt0061512,2013-04-22,2013-04-22,,Cool Hand Luke,https://www.imdb.com/title/tt0061512/,movie,8.1,127,1967,"Crime, Drama",152153,1967-11-01,Stuart Rosenberg
76,tt0069467,2013-04-22,2013-04-22,,Viskningar och rop,https://www.imdb.com/title/tt0069467/,movie,8.1,91,1972,Drama,26824,1972-12-21,Ingmar Bergman
77,tt0097123,2013-04-22,2013-04-22,,Crimes and Misdemeanors,https://www.imdb.com/title/tt0097123/,movie,7.9,104,1989,"Comedy, Drama",51506,1989-10-13,Woody Allen
78,tt0109508,2013-04-22,2013-04-22,,Crumb,https://www.imdb.com/title/tt0109508/,movie,8.0,119,1994,"Documentary, Biography, Comedy",17256,1994-09-10,Terry Zwigoff
79,tt0118929,2013-04-22,2013-04-22,,Dark City,https://www.imdb.com/title/tt0118929/,movie,7.6,100,1998,"Mystery, Sci-Fi, Thriller",179955,1998-02-25,Alex Proyas
80,tt0070460,2013-04-22,2013-04-22,,La nuit américaine,https://www.imdb.com/title/tt0070460/,movie,8.0,116,1973,"Comedy, Drama, Romance",18386,1973-05-15,François Truffaut
81,tt0077405,2013-04-22,2013-04-22,,Days of Heaven,https://www.imdb.com/title/tt0077405/,movie,7.9,94,1978,"Drama, Romance",47494,1978-09-13,Terrence Malick
82,tt0092843,2013-04-22,2013-04-22,,The Dead,https://www.imdb.com/title/tt0092843/,movie,7.3,83,1987,Drama,6698,1987-09-03,John Huston
83,tt0092337,2013-04-22,2013-04-22,,Dekalog,https://www.imdb.com/title/tt0092337/,tvMiniSeries,9.0,572,1989,Drama,19362,1989-05-16,
84,tt1069238,2013-04-22,2013-04-22,,Okuribito,https://www.imdb.com/title/tt1069238/,movie,8.1,130,2008,"Drama, Music",45776,2008-08-23,Yôjirô Takita
85,tt0037638,2013-04-22,2013-04-22,,Detour,https://www.imdb.com/title/tt0037638/,movie,7.4,68,1945,"Crime, Drama, Film-Noir",13359,1945-11-16,Edgar G. Ulmer
86,tt0042619,2013-04-22,2013-04-22,,Journal d'un curé de campagne,https://www.imdb.com/title/tt0042619/,movie,8.0,115,1951,Drama,8716,1951-02-07,Robert Bresson
87,tt0020475,2013-04-22,2013-04-22,,Tagebuch einer Verlorenen,https://www.imdb.com/title/tt0020475/,movie,7.9,104,1929,Drama,3803,1929-09-27,Georg Wilhelm Pabst
88,tt0068361,2013-04-22,2013-04-22,,Le charme discret de la bourgeoisie,https://www.imdb.com/title/tt0068361/,movie,7.9,102,1972,Comedy,34665,1972-09-15,Luis Buñuel
89,tt0082269,2013-04-22,2013-04-22,,Diva,https://www.imdb.com/title/tt0082269/,movie,7.2,117,1981,Thriller,11116,1981-03-11,Jean-Jacques Beineix
90,tt0097216,2013-04-22,2013-04-22,,Do the Right Thing,https://www.imdb.com/title/tt0097216/,movie,7.9,120,1989,"Comedy, Drama",77851,1989-05-19,Spike Lee
91,tt0072890,2013-04-22,2013-04-22,,Dog Day Afternoon,https://www.imdb.com/title/tt0072890/,movie,8.0,125,1975,"Biography, Crime, Drama, Thriller",222623,1975-09-19,Sidney Lumet
92,tt0069995,2013-04-22,2013-04-22,,Don't Look Now,https://www.imdb.com/title/tt0069995/,movie,7.3,110,1973,"Drama, Horror, Thriller",44921,1973-10-11,Nicolas Roeg
93,tt0036775,2013-04-22,2013-04-22,,Double Indemnity,https://www.imdb.com/title/tt0036775/,movie,8.3,107,1944,"Crime, Drama, Film-Noir, Mystery, Thriller",132304,1944-07-03,Billy Wilder
94,tt0101765,2013-04-22,2013-04-22,,La double vie de Véronique,https://www.imdb.com/title/tt0101765/,movie,7.8,98,1991,"Drama, Fantasy, Music, Mystery, Romance",37765,1991-05-15,Krzysztof Kieslowski
95,tt0057012,2013-04-22,2013-04-22,,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,https://www.imdb.com/title/tt0057012/,movie,8.4,95,1964,Comedy,424743,1964-01-29,Stanley Kubrick
96,tt0021814,2013-04-22,2013-04-22,,Dracula,https://www.imdb.com/title/tt0021814/,movie,7.5,75,1931,"Fantasy, Horror",42762,1931-02-12,"Tod Browning, Karl Freund"
97,tt0023969,2013-04-22,2013-04-22,,Duck Soup,https://www.imdb.com/title/tt0023969/,movie,7.8,69,1933,"Comedy, Musical, War",53151,1933-11-12,Leo McCarey
98,tt0083866,2013-04-22,2013-04-22,,E.T. the Extra-Terrestrial,https://www.imdb.com/title/tt0083866/,movie,7.8,115,1982,"Family, Sci-Fi",345982,1982-05-26,Steven Spielberg
99,tt0046022,2013-04-22,2013-04-22,,Madame de...,https://www.imdb.com/title/tt0046022/,movie,8.0,105,1953,"Drama, Romance",8109,1953-09-16,Max Ophüls
100,tt0064276,2013-04-22,2013-04-22,,Easy Rider,https://www.imdb.com/title/tt0064276/,movie,7.3,95,1969,"Adventure, Drama",92820,1969-05-12,Dennis Hopper
101,tt0056801,2013-04-22,2013-04-22,,8½,https://www.imdb.com/title/tt0056801/,movie,8.0,138,1963,Drama,101379,1963-02-13,Federico Fellini
102,tt0085482,2013-04-22,2013-04-22,,El Norte,https://www.imdb.com/title/tt0085482/,movie,7.7,141,1983,Drama,4514,1983-10-11,Gregory Nava
103,tt0067866,2013-04-22,2013-04-22,,El Topo,https://www.imdb.com/title/tt0067866/,movie,7.5,125,1970,"Drama, Western",23485,1970-12-18,Alejandro Jodorowsky
104,tt0071691,2013-04-22,2013-04-22,,Jeder für sich und Gott gegen alle,https://www.imdb.com/title/tt0071691/,movie,7.8,110,1974,"Biography, Drama, History",15343,1974-11-01,Werner Herzog
105,tt0338013,2013-04-22,2013-04-22,,Eternal Sunshine of the Spotless Mind,https://www.imdb.com/title/tt0338013/,movie,8.3,108,2004,"Drama, Romance, Sci-Fi",846118,2004-03-09,Michel Gondry
106,tt0109759,2013-04-22,2013-04-22,,Exotica,https://www.imdb.com/title/tt0109759/,movie,7.1,103,1994,Drama,16934,1994-05-16,Atom Egoyan
107,tt0056732,2013-04-22,2013-04-22,,El ángel exterminador,https://www.imdb.com/title/tt0056732/,movie,8.1,95,1962,"Drama, Fantasy",26767,1962-05-16,Luis Buñuel
108,tt0018770,2013-04-22,2013-04-22,,La chute de la maison Usher,https://www.imdb.com/title/tt0018770/,movie,7.3,63,1928,Horror,3144,1928-10-05,Jean Epstein
109,tt0083922,2013-04-22,2013-04-22,,Fanny och Alexander,https://www.imdb.com/title/tt0083922/,movie,8.1,188,1982,Drama,53256,1982-12-17,Ingmar Bergman
110,tt0116282,2013-04-22,2013-04-22,,Fargo,https://www.imdb.com/title/tt0116282/,movie,8.1,98,1996,"Crime, Drama, Thriller",575498,1996-03-08,"Ethan Coen, Joel Coen"
111,tt0016847,2013-04-22,2013-04-22,,Faust: Eine deutsche Volkssage,https://www.imdb.com/title/tt0016847/,movie,8.1,107,1926,"Drama, Fantasy, Horror",13039,1926-09-20,F.W. Murnau
112,tt0083946,2013-04-22,2013-04-22,,Fitzcarraldo,https://www.imdb.com/title/tt0083946/,movie,8.1,158,1982,"Adventure, Drama",28449,1982-03-04,Werner Herzog
113,tt0065724,2013-04-22,2013-04-22,,Five Easy Pieces,https://www.imdb.com/title/tt0065724/,movie,7.5,98,1970,Drama,30935,1970-09-11,Bob Rafelson
114,tt0053390,2013-04-22,2013-04-22,,Ukikusa,https://www.imdb.com/title/tt0053390/,movie,8.0,119,1959,Drama,6510,1959-11-17,Yasujirô Ozu
115,tt0043686,2013-04-22,2013-04-22,,Jeux interdits,https://www.imdb.com/title/tt0043686/,movie,8.1,86,1952,"Drama, War",10263,1952-05-09,René Clément
116,tt0053198,2013-04-22,2013-04-22,,Les quatre cents coups,https://www.imdb.com/title/tt0053198/,movie,8.1,99,1959,"Crime, Drama",95213,1959-05-04,François Truffaut
117,tt0046998,2013-04-22,2013-04-22,,French Cancan,https://www.imdb.com/title/tt0046998/,movie,7.3,102,1955,"Comedy, Drama, Musical, Romance",3432,1955-04-09,Jean Renoir
118,tt0077598,2013-04-22,2013-04-22,,Gates of Heaven,https://www.imdb.com/title/tt0077598/,movie,7.4,85,1978,"Documentary, Comedy, Drama",5131,1978-10-31,Errol Morris
119,tt0017925,2013-04-22,2013-04-22,,The General,https://www.imdb.com/title/tt0017925/,movie,8.1,67,1926,"Action, Adventure, Comedy, Drama, War, Western",73943,1926-12-31,"Buster Keaton, Clyde Bruckman"
120,tt0068646,2013-04-22,2013-04-22,,The Godfather,https://www.imdb.com/title/tt0068646/,movie,9.2,175,1972,"Crime, Drama",1485901,1972-03-14,Francis Ford Coppola
121,tt0071562,2013-04-22,2013-04-22,,The Godfather: Part II,https://www.imdb.com/title/tt0071562/,movie,9.0,202,1974,"Crime, Drama",1034833,1974-12-12,Francis Ford Coppola
122,tt0058150,2013-04-22,2013-04-22,,Goldfinger,https://www.imdb.com/title/tt0058150/,movie,7.7,110,1964,"Action, Adventure, Thriller",161682,1964-09-17,Guy Hamilton
123,tt0031381,2013-04-22,2013-04-22,,Gone with the Wind,https://www.imdb.com/title/tt0031381/,movie,8.1,238,1939,"Drama, History, Romance, War",270171,1939-12-15,"Sam Wood, George Cukor, Victor Fleming"
124,tt0060196,2013-04-22,2013-04-22,,"Il buono, il brutto, il cattivo",https://www.imdb.com/title/tt0060196/,movie,8.8,161,1966,Western,642403,1966-12-23,Sergio Leone
125,tt0099685,2013-04-22,2013-04-22,,Goodfellas,https://www.imdb.com/title/tt0099685/,movie,8.7,146,1990,"Biography, Crime, Drama",937130,1990-09-09,Martin Scorsese
126,tt0058715,2013-04-22,2013-04-22,,Il vangelo secondo Matteo,https://www.imdb.com/title/tt0058715/,movie,7.8,137,1964,"Biography, Drama, History",9851,1964-09-04,Pier Paolo Pasolini
127,tt0032551,2013-04-22,2013-04-22,,The Grapes of Wrath,https://www.imdb.com/title/tt0032551/,movie,8.0,129,1940,"Drama, History",82429,1940-01-24,John Ford
128,tt0095327,2013-04-22,2013-04-22,,Hotaru no haka,https://www.imdb.com/title/tt0095327/,movie,8.5,89,1988,"Animation, Drama, War",206722,1988-04-16,Isao Takahata
129,tt0032553,2013-04-22,2013-04-22,,The Great Dictator,https://www.imdb.com/title/tt0032553/,movie,8.5,125,1940,"Comedy, Drama, War",187100,1940-10-15,Charles Chaplin
130,tt0038574,2013-04-22,2013-04-22,,Great Expectations,https://www.imdb.com/title/tt0038574/,movie,7.8,118,1946,"Adventure, Drama, Mystery, Romance",20735,1946-12-16,David Lean
131,tt0015881,2013-04-22,2013-04-22,,Greed,https://www.imdb.com/title/tt0015881/,movie,8.1,140,1924,"Drama, Thriller, Western",8454,1924-12-04,Erich von Stroheim
132,tt0252480,2013-04-22,2013-04-22,,The Grey Zone,https://www.imdb.com/title/tt0252480/,movie,7.0,108,2001,"Drama, History, War",9904,2001-09-13,Tim Blake Nelson
133,tt0107048,2013-04-22,2013-04-22,,Groundhog Day,https://www.imdb.com/title/tt0107048/,movie,8.0,101,1993,"Comedy, Fantasy, Romance",550909,1993-02-04,Harold Ramis
134,tt0100112,2013-04-22,2013-04-22,,Le mari de la coiffeuse,https://www.imdb.com/title/tt0100112/,movie,7.3,82,1990,"Comedy, Drama, Romance",8520,1990-10-03,Patrice Leconte
135,tt0056058,2013-04-22,2013-04-22,,Seppuku,https://www.imdb.com/title/tt0056058/,movie,8.7,133,1962,"Drama, History",28285,1962-09-16,Masaki Kobayashi
136,tt0058182,2013-04-22,2013-04-22,,A Hard Day's Night,https://www.imdb.com/title/tt0058182/,movie,7.6,87,1964,"Comedy, Music, Musical",37709,1964-07-06,Richard Lester
137,tt0074626,2013-04-22,2013-04-22,,Herz aus Glas,https://www.imdb.com/title/tt0074626/,movie,7.1,94,1976,Drama,5022,1976-11-13,Werner Herzog
138,tt0110057,2013-04-22,2013-04-22,,Hoop Dreams,https://www.imdb.com/title/tt0110057/,movie,8.3,170,1994,"Documentary, Drama, Sport",22717,1994-01-31,Steve James
139,tt0093223,2013-04-22,2013-04-22,,House of Games,https://www.imdb.com/title/tt0093223/,movie,7.3,102,1987,"Crime, Thriller",19283,1987-09-04,David Mamet
140,tt0104454,2013-04-22,2013-04-22,,Howards End,https://www.imdb.com/title/tt0104454/,movie,7.4,142,1992,"Drama, Romance",26578,1992-02-27,James Ivory
141,tt0054997,2013-04-22,2013-04-22,,The Hustler,https://www.imdb.com/title/tt0054997/,movie,8.0,134,1961,"Drama, Sport",71721,1961-09-24,Robert Rossen
142,tt0044741,2013-04-22,2013-04-22,,Ikiru,https://www.imdb.com/title/tt0044741/,movie,8.3,143,1952,Drama,60806,1952-10-09,Akira Kurosawa
143,tt0042593,2013-04-22,2013-04-22,,In a Lonely Place,https://www.imdb.com/title/tt0042593/,movie,8.0,94,1950,"Drama, Film-Noir, Mystery, Romance, Thriller",23238,1950-05-17,Nicholas Ray
144,tt0061809,2013-04-22,2013-04-22,,In Cold Blood,https://www.imdb.com/title/tt0061809/,movie,7.9,134,1967,"Biography, Crime, Drama, History",22499,1967-12-14,Richard Brooks
145,tt0038650,2013-04-22,2013-04-22,,It's a Wonderful Life,https://www.imdb.com/title/tt0038650/,movie,8.6,130,1946,"Drama, Family, Fantasy",367783,1946-12-20,Frank Capra
146,tt0073195,2013-04-22,2013-04-22,,Jaws,https://www.imdb.com/title/tt0073195/,movie,8.0,124,1975,"Adventure, Drama, Thriller",519951,1975-06-20,Steven Spielberg
