Position,Const,Created,Modified,Description,Title,URL,Title Type,IMDb Rating,Runtime (mins),Year,Genres,Num Votes,Release Date,Directors
47,tt0058138,2016-03-12,2016-03-12,,Gertrud,https://www.imdb.com/title/tt0058138/,movie,7.4,116,1964,"Drama, Romance",5077,1964-12-18,Carl Theodor Dreyer
48,tt0097514,2016-03-12,2016-03-12,,Histoire(s) du cinéma: Toutes les histoires,https://www.imdb.com/title/tt0097514/,tvEpisode,7.1,51,1989,Documentary,888,1989-05-07,Jean-Luc Godard
49,tt0058946,2016-03-12,2016-03-12,,La battaglia di Algeri,https://www.imdb.com/title/tt0058946/,movie,8.1,121,1966,"Drama, War",48404,1966-08-31,Gillo Pontecorvo
50,tt0021749,2016-03-12,2016-03-12,,City Lights,https://www.imdb.com/title/tt0021749/,movie,8.5,87,1931,"Comedy, Drama, Romance",152794,1931-01-30,Charles Chaplin
51,tt0046478,2016-03-12,2016-03-12,,Ugetsu monogatari,https://www.imdb.com/title/tt0046478/,movie,8.3,96,1953,"Drama, Fantasy, War",18554,1953-03-26,Kenji Mizoguchi
52,tt0056119,2016-03-12,2016-03-12,,La jetée,https://www.imdb.com/title/tt0056119/,short,8.3,28,1962,"Short, Drama, Romance, Sci-Fi",27119,1962-02-16,Chris Marker
53,tt0053125,2016-03-12,2016-03-12,,North by Northwest,https://www.imdb.com/title/tt0053125/,movie,8.3,136,1959,"Adventure, Mystery, Thriller",278845,1959-07-01,Alfred Hitchcock
54,tt0047396,2016-03-12,2016-03-12,,Rear Window,https://www.imdb.com/title/tt0047396/,movie,8.4,112,1954,"Mystery, Thriller",410649,1954-08-04,Alfred Hitchcock
55,tt0081398,2016-03-12,2016-03-12,,Raging Bull,https://www.imdb.com/title/tt0081398/,movie,8.2,129,1980,"Biography, Drama, Sport",296868,1980-11-13,Martin Scorsese
56,tt0022100,2016-03-12,2016-03-12,,M - Eine Stadt sucht einen Mörder,https://www.imdb.com/title/tt0022100/,movie,8.3,117,1931,"Crime, Mystery, Thriller",132118,1931-05-11,Fritz Lang
57,tt0057091,2016-03-12,2016-03-12,,Il gattopardo,https://www.imdb.com/title/tt0057091/,movie,8.0,186,1963,"Drama, History",20842,1963-03-27,Luchino Visconti
58,tt0052311,2016-03-12,2016-03-12,,Touch of Evil,https://www.imdb.com/title/tt0052311/,movie,8.0,95,1958,"Crime, Drama, Film-Noir, Thriller",93988,1958-03-30,Orson Welles
59,tt0015324,2016-03-12,2016-03-12,,Sherlock Jr.,https://www.imdb.com/title/tt0015324/,movie,8.2,45,1924,"Action, Comedy, Romance",35160,1924-04-19,Buster Keaton
60,tt0072684,2016-03-12,2016-03-12,,Barry Lyndon,https://www.imdb.com/title/tt0072684/,movie,8.1,185,1975,"Adventure, Drama, History, War",136455,1975-12-11,Stanley Kubrick
61,tt0070359,2016-03-12,2016-03-12,,La maman et la putain,https://www.imdb.com/title/tt0070359/,movie,8.0,217,1973,"Drama, Romance",4540,1973-05-17,Jean Eustache
62,tt0047445,2016-03-12,2016-03-12,,Sanshô dayû,https://www.imdb.com/title/tt0047445/,movie,8.4,124,1954,Drama,12971,1954-03-31,Kenji Mizoguchi
63,tt0050986,2016-03-12,2016-03-12,,Smultronstället,https://www.imdb.com/title/tt0050986/,movie,8.2,91,1957,"Drama, Romance",86723,1957-12-26,Ingmar Bergman
64,tt0027977,2016-03-12,2016-03-12,,Modern Times,https://www.imdb.com/title/tt0027977/,movie,8.5,87,1936,"Comedy, Drama, Family, Romance",198081,1936-02-05,Charles Chaplin
65,tt0043014,2016-03-12,2016-03-12,,Sunset Blvd.,https://www.imdb.com/title/tt0043014/,movie,8.4,110,1950,"Drama, Film-Noir",184868,1950-08-10,Billy Wilder
66,tt0048424,2016-03-12,2016-03-12,,The Night of the Hunter,https://www.imdb.com/title/tt0048424/,movie,8.0,92,1955,"Crime, Drama, Film-Noir, Thriller",76757,1955-07-26,Charles Laughton
67,tt0053168,2016-03-12,2016-03-12,,Pickpocket,https://www.imdb.com/title/tt0053168/,movie,7.7,76,1959,"Crime, Drama",17593,1959-12-16,Robert Bresson
68,tt0053221,2016-03-12,2016-03-12,,Rio Bravo,https://www.imdb.com/title/tt0053221/,movie,8.0,141,1959,"Action, Drama, Western",52139,1959-03-18,Howard Hawks
69,tt0083658,2016-03-12,2016-03-12,,Blade Runner,https://www.imdb.com/title/tt0083658/,movie,8.1,117,1982,"Action, Sci-Fi, Thriller",645240,1982-06-25,Ridley Scott
70,tt0090756,2016-03-12,2016-03-12,,Blue Velvet,https://www.imdb.com/title/tt0090756/,movie,7.8,120,1986,"Drama, Mystery, Thriller",166820,1986-08-30,David Lynch
71,tt0084628,2016-03-12,2016-03-12,,Sans soleil,https://www.imdb.com/title/tt0084628/,movie,8.0,104,1983,"Documentary, Drama",8624,1983-02-23,Chris Marker
72,tt0049902,2016-03-12,2016-03-12,,Un condamné à mort s'est échappé ou Le vent souffle où il veut,https://www.imdb.com/title/tt0049902/,movie,8.3,101,1956,Drama,16575,1956-11-11,Robert Bresson
73,tt0041959,2016-03-12,2016-03-12,,The Third Man,https://www.imdb.com/title/tt0041959/,movie,8.1,104,1949,"Film-Noir, Mystery, Thriller",148758,1949-05-31,Carol Reed
74,tt0056736,2016-03-12,2016-03-12,,L'eclisse,https://www.imdb.com/title/tt0056736/,movie,7.9,126,1962,"Drama, Romance",15381,1962-04-12,Michelangelo Antonioni
75,tt0037674,2016-03-12,2016-03-12,,Les enfants du paradis,https://www.imdb.com/title/tt0037674/,movie,8.4,189,1945,"Drama, Romance",17092,1945-03-09,Marcel Carné
76,tt0028950,2016-03-12,2016-03-12,,La grande illusion,https://www.imdb.com/title/tt0028950/,movie,8.1,113,1937,"Drama, War",31633,1937-06-08,Jean Renoir
77,tt0073440,2016-03-12,2016-03-12,,Nashville,https://www.imdb.com/title/tt0073440/,movie,7.7,160,1975,"Comedy, Drama, Music",21686,1975-06-11,Robert Altman
78,tt0071315,2016-03-12,2016-03-12,,Chinatown,https://www.imdb.com/title/tt0071315/,movie,8.2,130,1974,"Drama, Mystery, Thriller",272634,1974-06-20,Roman Polanski
79,tt0209933,2016-03-12,2016-03-12,,Beau travail,https://www.imdb.com/title/tt0209933/,movie,7.4,92,1999,"Drama, War",7269,1999-09-04,Claire Denis
80,tt0064116,2016-03-12,2016-03-12,,C'era una volta il West,https://www.imdb.com/title/tt0064116/,movie,8.5,165,1968,Western,279374,1968-12-20,Sergio Leone
81,tt0035015,2016-03-12,2016-03-12,,The Magnificent Ambersons,https://www.imdb.com/title/tt0035015/,movie,7.7,88,1942,"Drama, Romance",20709,1942-07-09,"Robert Wise, Fred Fleck, Orson Welles"
82,tt0056172,2016-03-12,2016-03-12,,Lawrence of Arabia,https://www.imdb.com/title/tt0056172/,movie,8.3,228,1962,"Adventure, Biography, Drama, History, War",249102,1962-12-10,David Lean
83,tt0070040,2016-03-12,2016-03-12,,El espíritu de la colmena,https://www.imdb.com/title/tt0070040/,movie,7.9,98,1973,"Drama, Fantasy",15408,1973-09-18,Víctor Erice
84,tt0083922,2016-03-12,2016-03-12,,Fanny och Alexander,https://www.imdb.com/title/tt0083922/,movie,8.1,188,1982,Drama,53180,1982-12-17,Ingmar Bergman
85,tt0034583,2016-03-12,2016-03-12,,Casablanca,https://www.imdb.com/title/tt0034583/,movie,8.5,102,1942,"Drama, Romance, War",487937,1942-11-26,Michael Curtiz
86,tt0063555,2016-03-12,2016-03-12,,Sayat Nova,https://www.imdb.com/title/tt0063555/,movie,7.7,79,1969,"Biography, Drama, History, Music",7743,1969-10-31,Sergei Parajanov
87,tt0015881,2016-03-12,2016-03-12,,Greed,https://www.imdb.com/title/tt0015881/,movie,8.1,140,1924,"Drama, Thriller, Western",8441,1924-12-04,Erich von Stroheim
88,tt0101985,2016-03-12,2016-03-12,,Gu ling jie shao nian sha ren shi jian,https://www.imdb.com/title/tt0101985/,movie,8.4,237,1991,"Crime, Drama, Romance",5981,1991-07-27,Edward Yang
89,tt0065214,2016-03-12,2016-03-12,,The Wild Bunch,https://www.imdb.com/title/tt0065214/,movie,7.9,135,1969,"Action, Adventure, Western",73468,1969-05-01,Sam Peckinpah
90,tt0028445,2016-03-12,2016-03-12,,Partie de campagne,https://www.imdb.com/title/tt0028445/,short,7.7,40,1946,"Short, Comedy, Drama, Romance",5250,1946-09-21,Jean Renoir
91,tt0068182,2016-03-12,2016-03-12,,"Aguirre, der Zorn Gottes",https://www.imdb.com/title/tt0068182/,movie,8.0,95,1972,"Action, Adventure, Biography, Drama, History",48008,1972-12-29,Werner Herzog
92,tt0038733,2016-03-12,2016-03-12,,A Matter of Life and Death,https://www.imdb.com/title/tt0038733/,movie,8.1,104,1946,"Comedy, Drama, Fantasy, Romance, War",17712,1946-03-14,"Michael Powell, Emeric Pressburger"
93,tt0050976,2016-03-12,2016-03-12,,Det sjunde inseglet,https://www.imdb.com/title/tt0050976/,movie,8.2,96,1957,"Drama, Fantasy",147910,1957-02-16,Ingmar Bergman
94,tt0020530,2016-03-12,2016-03-12,,Un chien andalou,https://www.imdb.com/title/tt0020530/,short,7.7,16,1929,"Short, Fantasy, Horror",43011,1929-06-06,Luis Buñuel
95,tt0006864,2016-03-12,2016-03-12,,Intolerance: Love's Struggle Throughout the Ages,https://www.imdb.com/title/tt0006864/,movie,7.8,163,1916,"Drama, History",13119,1916-09-05,D.W. Griffith
96,tt0244316,2016-03-12,2016-03-12,,Yi yi,https://www.imdb.com/title/tt0244316/,movie,8.1,173,2000,"Drama, Romance",17768,2000-05-15,Edward Yang
97,tt0036112,2016-03-12,2016-03-12,,The Life and Death of Colonel Blimp,https://www.imdb.com/title/tt0036112/,movie,8.1,163,1943,"Drama, Romance, War",12078,1943-06-10,"Michael Powell, Emeric Pressburger"
98,tt0070820,2016-03-12,2016-03-12,,Touki Bouki,https://www.imdb.com/title/tt0070820/,movie,7.1,85,1973,Drama,2044,1973-07-31,Djibril Diop Mambéty
99,tt0071141,2016-03-12,2016-03-12,,Angst essen Seele auf,https://www.imdb.com/title/tt0071141/,movie,8.1,92,1974,"Drama, Romance",17005,1974-03-05,Rainer Werner Fassbinder
100,tt0052918,2016-03-12,2016-03-12,,Imitation of Life,https://www.imdb.com/title/tt0052918/,movie,7.9,125,1959,Drama,13739,1959-03-17,Douglas Sirk
101,tt0046022,2016-03-12,2016-03-12,,Madame de...,https://www.imdb.com/title/tt0046022/,movie,8.0,105,1953,"Drama, Romance",8094,1953-09-16,Max Ophüls
