Position,Const,Created,Modified,Description,Title,URL,Title Type,IMDb Rating,Runtime (mins),Year,Genres,Num Votes,Release Date,Directors
11,tt7725384,2019-10-20,2019-10-20,El Gouna 2019,1982,https://www.imdb.com/title/tt7725384/,movie,7.1,100,2019,"Drama, History",70,2019-09-08,Oualid Mouaness
12,tt9681728,2019-10-20,2019-10-20,Vladivostok 2019,Malchik russkiy,https://www.imdb.com/title/tt9681728/,movie,6.0,72,2019,"Drama, War",74,2019-02-10,Alexander Zolotukhin
13,tt7901786,2019-10-20,2019-10-20,Duhok 2019,Kamion,https://www.imdb.com/title/tt7901786/,movie,6.7,,2018,Drama,15,2018-02-03,Kambuzia Partovi
14,tt8923500,2019-10-20,2019-10-20,St. Petersburg 2019,Midnight Traveler,https://www.imdb.com/title/tt8923500/,movie,7.4,88,2019,"Documentary, War",228,2019-01-27,Hassan Fazili
15,tt10475900,2019-10-20,2019-10-20,Toronto 2019,Murmur,https://www.imdb.com/title/tt10475900/,movie,5.7,84,2019,Drama,23,2019-09-06,Heather Young
16,tt4193072,2019-10-20,2019-10-20,Toronto 2019,How to Build a Girl,https://www.imdb.com/title/tt4193072/,movie,6.7,102,2019,Comedy,51,2019-09-07,Coky Giedroyc
17,tt7937168,2019-10-20,2019-10-20,San Sebastian 2019,La trinchera infinita,https://www.imdb.com/title/tt7937168/,movie,7.8,147,2019,Drama,307,2019-09-22,"Aitor Arregi, Jon Garaño, Jose Mari Goenaga"
18,tt10603466,2019-09-20,2019-10-20,Locarno 2019,The Fever,https://www.imdb.com/title/tt10603466/,movie,6.4,98,2019,Thriller,67,2019-08-08,Maya Da-Rin
19,tt7523180,2019-09-20,2019-10-20,Haugesund 2019,Før frosten,https://www.imdb.com/title/tt7523180/,movie,7.1,104,2018,Drama,448,2018-09-07,Michael Noer
20,tt7984734,2019-08-21,2019-10-20,"Cannes 2019, Miskolc 2019",The Lighthouse,https://www.imdb.com/title/tt7984734/,movie,8.3,109,2019,"Drama, Fantasy, Horror, Mystery",17056,2019-05-19,Robert Eggers
21,tt10199640,2019-08-21,2019-08-21,Cannes 2019,Dylda,https://www.imdb.com/title/tt10199640/,movie,7.3,130,2019,"Drama, War",1848,2019-05-16,Kantemir Balagov
22,tt8359842,2019-08-21,2019-08-21,Cannes 2019,It Must Be Heaven,https://www.imdb.com/title/tt8359842/,movie,7.3,97,2019,Comedy,616,2019-05-24,Elia Suleiman
23,tt8738964,2019-08-21,2019-08-21,Cluj-Napoca 2019,Kler,https://www.imdb.com/title/tt8738964/,movie,7.4,133,2018,Drama,3222,2018-09-18,Wojciech Smarzowski
24,tt8535968,2019-08-21,2019-08-21,Schwerin 2019,Systemsprenger,https://www.imdb.com/title/tt8535968/,movie,8.1,118,2019,Drama,1725,2019-02-08,Nora Fingscheidt
25,tt5117326,2019-08-21,2019-08-21,Seattle 2019,International Falls,https://www.imdb.com/title/tt5117326/,movie,8.1,93,2019,Comedy,27,2019-04-14,Amber McGinnis
26,tt8343886,2019-08-21,2019-08-21,Karlovy Vary 2019,La virgen de agosto,https://www.imdb.com/title/tt8343886/,movie,6.9,125,2019,Drama,198,2019-08-15,Jonás Trueba
27,tt7275830,2019-08-21,2019-08-21,Munich 2019,Lara,https://www.imdb.com/title/tt7275830/,movie,7.4,98,2019,"Drama, Music",351,2019-06-30,Jan-Ole Gerster
28,tt8682932,2019-08-21,2019-08-21,Moscow 2019,Lune de miel,https://www.imdb.com/title/tt8682932/,movie,6.1,88,2018,Comedy,62,2018-08-24,Élise Otzenberger
29,tt8751804,2019-08-21,2019-08-21,Pristina 2019,Anons,https://www.imdb.com/title/tt8751804/,movie,6.7,94,2018,"Comedy, Drama",828,2018-09-01,Mahmut Fazil Coskun
30,tt8054608,2019-08-21,2019-08-21,Motovun 2019,"Gospod postoi, imeto i' e Petrunija",https://www.imdb.com/title/tt8054608/,movie,6.9,100,2019,Drama,788,2019-02-10,Teona Strugar Mitevska
31,tt7876510,2019-08-21,2019-08-21,Odessa 2019,My Thoughts Are Silent,https://www.imdb.com/title/tt7876510/,movie,8.2,104,2019,Comedy,70,2019-07-04,Antonio Lukich
32,tt8753730,2019-05-20,2019-08-21,Wiesbaden 2019,Strip and War,https://www.imdb.com/title/tt8753730/,movie,6.8,68,2019,"Documentary, Comedy, Drama, Family, War",11,2019-04-12,Andrei Kutsila
33,tt6493292,2019-05-20,2019-05-20,Lecce 2019,Two for Joy,https://www.imdb.com/title/tt6493292/,movie,6.1,90,2018,Drama,164,2018-06-23,Tom Beard
34,tt9418878,2019-05-20,2019-05-20,Istanbul 2019,Kiz Kardesler,https://www.imdb.com/title/tt9418878/,movie,7.5,108,2019,Drama,883,2019-02-11,Emin Alper
35,tt9658178,2019-05-20,2019-05-20,Istanbul 2019,Talking About Trees,https://www.imdb.com/title/tt9658178/,movie,8.0,90,2019,Documentary,139,2019-02-21,Suhaib Gasmelbari
36,tt9358246,2019-04-20,2019-04-20,Toulouse 2019,Advocate,https://www.imdb.com/title/tt9358246/,movie,7.3,108,2019,Documentary,79,2019-01-27,"Philippe Bellaiche, Rachel Leah Jones"
37,tt8116116,2019-04-20,2019-04-20,Toulouse 2019,Todos somos marineros,https://www.imdb.com/title/tt8116116/,movie,7.4,104,2019,Drama,8,2019-01-27,Miguel Angel Moulet
38,tt5355580,2019-04-20,2019-04-20,Guadalajara 2019,Vagoneros,https://www.imdb.com/title/tt5355580/,movie,,109,2019,Drama,,2019-07-26,Álvaro Curiel
39,tt7016254,2019-03-20,2019-03-20,Berlin 2019,Synonymes,https://www.imdb.com/title/tt7016254/,movie,6.7,123,2019,Drama,2416,2019-02-13,Nadav Lapid
40,tt8452422,2019-03-20,2019-03-20,Berlin 2019,Dafne,https://www.imdb.com/title/tt8452422/,movie,7.2,94,2019,Drama,72,2019-02-10,Federico Bondi
41,tt9130810,2019-03-20,2019-03-20,Berlin 2019,Die Kinder der Toten,https://www.imdb.com/title/tt9130810/,movie,5.8,90,2019,Mystery,136,2019-02-08,"Kelly Copper, Pavol Liska"
42,tt7285198,2019-03-20,2019-03-20,Zagreb 2019,Stories of the Half-Light,https://www.imdb.com/title/tt7285198/,movie,8.3,68,2018,"Documentary, Biography",9,2018-06-19,Luca Magi
43,tt7205942,2019-02-20,2019-02-20,Tromsø 2019,Gundermann,https://www.imdb.com/title/tt7205942/,movie,7.4,128,2018,"Biography, Drama, Music",1100,2018-08-19,Andreas Dresen
44,tt8125842,2019-02-20,2019-02-20,Gothenburg 2019,Blindsone,https://www.imdb.com/title/tt8125842/,movie,7.2,98,2018,Drama,557,2018-08-20,Tuva Novotny
45,tt8075192,2019-02-20,2019-02-20,Palm Springs 2019,Manbiki kazoku,https://www.imdb.com/title/tt8075192/,movie,8.0,121,2018,"Crime, Drama",41565,2018-05-13,Hirokazu Koreeda
46,tt5265964,2019-01-20,2019-01-21,Havana 2018,Nuestro tiempo,https://www.imdb.com/title/tt5265964/,movie,6.9,177,2018,Drama,991,2018-09-05,Carlos Reygadas
47,tt7581572,2019-01-20,2019-01-21,Kerala 2018,Sudani from Nigeria,https://www.imdb.com/title/tt7581572/,movie,8.2,123,2018,"Comedy, Sport",2324,2018-03-23,Zakariya Mohammed
48,tt8900098,2018-12-25,2018-12-25,Rio de Janeiro 2018,Deslembro,https://www.imdb.com/title/tt8900098/,movie,7.2,96,2018,Drama,173,2018-08-31,Flávia Castro
49,tt9005376,2018-12-25,2018-12-25,Mannheim-Heidelberg 2018,Rooz-haye Narenji,https://www.imdb.com/title/tt9005376/,movie,6.4,102,2018,Drama,49,2018-09-11,Arash Lahooti
50,tt8296592,2018-12-25,2018-12-25,Thessaloniki 2018,Sofia,https://www.imdb.com/title/tt8296592/,movie,6.5,80,2018,Drama,564,2018-05-16,Meryem Benm'Barek-Aloïsi
51,tt6590856,2018-12-25,2018-12-25,Thessaloniki 2018,Pause,https://www.imdb.com/title/tt6590856/,movie,7.3,96,2018,Drama,447,2018-07-04,Tonia Mishiali
52,tt7649320,2018-12-25,2018-12-25,Taipei 2018,Bao xue jiang zhi,https://www.imdb.com/title/tt7649320/,movie,6.5,120,2017,Crime,1176,2017-10-29,Yue Dong
53,tt6792282,2018-12-25,2018-12-25,Cairo 2018,La noche de 12 años,https://www.imdb.com/title/tt6792282/,movie,7.6,122,2018,"Biography, Crime, Drama, History",5854,2018-09-01,Álvaro Brechner
54,tt7534118,2018-12-25,2018-12-25,Tallinn 2018,Marche ou crève,https://www.imdb.com/title/tt7534118/,movie,7.1,85,2018,Drama,39,2018-10-02,Margaux Bonhomme
55,tt8523292,2018-12-25,2018-12-25,"Gijon 2018
Athens 2018",Vsechno bude,https://www.imdb.com/title/tt8523292/,movie,6.6,85,2018,"Comedy, Drama",229,2018-07-01,Olmo Omerzu
56,tt4614612,2018-12-25,2018-12-25,Bygdoszscz 2018,Peterloo,https://www.imdb.com/title/tt4614612/,movie,6.4,154,2018,"Drama, History",2872,2018-09-01,Mike Leigh
57,tt6835498,2018-12-25,2018-12-25,Bratislava 2018,Khrustal,https://www.imdb.com/title/tt6835498/,movie,7.0,95,2018,Drama,656,2018-07-01,Darya Zhuk
58,tt6543652,2018-12-25,2018-12-25,Stockholm 2018,Zimna wojna,https://www.imdb.com/title/tt6543652/,movie,7.6,89,2018,"Drama, History, Music, Romance",38446,2018-05-10,Pawel Pawlikowski
59,tt5942864,2018-12-25,2018-12-25,Ljubljana 2018,Styx,https://www.imdb.com/title/tt5942864/,movie,6.4,94,2018,Drama,2066,2018-02-16,Wolfgang Fischer
60,tt6937878,2018-12-25,2018-12-25,Los Cabos 2018,Feral,https://www.imdb.com/title/tt6937878/,movie,6.4,101,2018,"Drama, Horror, Mystery, Thriller",28,2018-09-20,Andrés Kaiser
61,tt7163824,2018-12-25,2018-12-25,Cottbus 2018,Teret,https://www.imdb.com/title/tt7163824/,movie,6.4,98,2018,Drama,616,2018-05-12,Ognjen Glavonic
62,tt8334056,2018-12-25,2018-12-25,Sevilla 2018,Un violent désir de bonheur,https://www.imdb.com/title/tt8334056/,movie,6.4,75,2018,Drama,50,2018-05-13,Clément Schneider
63,tt9130674,2018-11-20,2018-11-20,Busan 2018,The Red Phallus,https://www.imdb.com/title/tt9130674/,movie,6.3,85,2018,Drama,47,2018-10-06,Tashi Gyeltshen
64,tt8137722,2018-11-20,2018-11-20,Warsaw 2018,I douleia tis,https://www.imdb.com/title/tt8137722/,movie,7.0,89,2018,Drama,174,2018-09-07,Nikos Labôt
65,tt7231342,2018-11-20,2018-11-20,Valladolid 2018,La chute de l'empire américain,https://www.imdb.com/title/tt7231342/,movie,7.0,127,2018,"Comedy, Crime",1575,2018-06-19,Denys Arcand
66,tt9228680,2018-11-20,2018-11-20,Leipzig 2018,Avevo un sogno,https://www.imdb.com/title/tt9228680/,movie,,84,2018,Documentary,,2018-11-01,Claudia Tosi
67,tt5698834,2018-11-20,2018-11-20,Riga 2018,Jimmie,https://www.imdb.com/title/tt5698834/,movie,6.0,91,2018,Drama,236,2018-01-24,Jesper Ganslandt
68,tt6922040,2018-11-20,2018-11-20,Chemnitz 2018,Meerkat Maantuig,https://www.imdb.com/title/tt6922040/,movie,7.9,96,2017,"Drama, Fantasy",45,2017-08-24,Hanneke Schutte
69,tt5776858,2018-10-21,2018-10-21,FIPRESCI Best movie of the year 2018,Phantom Thread,https://www.imdb.com/title/tt5776858/,movie,7.5,130,2017,"Drama, Romance",92188,2017-11-24,Paul Thomas Anderson
70,tt4827558,2018-10-21,2018-10-21,Toronto 2018,High Life,https://www.imdb.com/title/tt4827558/,movie,5.9,113,2018,"Adventure, Drama, Mystery, Sci-Fi",18567,2018-09-09,Claire Denis
71,tt6043142,2018-10-21,2018-10-21,Toronto 2018,Skin,https://www.imdb.com/title/tt6043142/,movie,7.4,118,2018,"Biography, Crime, Drama",12424,2018-09-08,Guy Nattiv
72,tt7636672,2018-10-21,2018-10-21,St Petersburg 2018,Float Like a Butterfly,https://www.imdb.com/title/tt7636672/,movie,6.5,101,2018,Drama,78,2018-09-07,Carmel Winters
73,tt3892172,2018-10-21,2018-10-21,Miskolc 2018,Leave No Trace,https://www.imdb.com/title/tt3892172/,movie,7.2,109,2018,Drama,38701,2018-01-20,Debra Granik
74,tt6505968,2018-09-20,2018-09-20,Haugesund 2018,Armomurhaaja,https://www.imdb.com/title/tt6505968/,movie,6.8,85,2017,"Drama, Horror, Thriller",1442,2017-09-07,Teemu Nikki
75,tt8988660,2018-09-20,2018-09-20,Venice 2018,Still Recording,https://www.imdb.com/title/tt8988660/,movie,7.4,120,2018,"Documentary, War",123,2018-09-04,"Saeed Al Batal, Ghiath Ayoub"
76,tt5855772,2018-09-20,2018-09-20,Venice 2018,Napszállta,https://www.imdb.com/title/tt5855772/,movie,6.4,142,2018,"Drama, Mystery",2706,2018-09-03,László Nemes
77,tt7176472,2018-08-21,2018-08-21,Jerusalem 2018,Vierges,https://www.imdb.com/title/tt7176472/,movie,6.2,90,2018,Drama,135,2018-04-19,Keren Ben Rafael
78,tt8307082,2018-08-21,2018-08-21,Jerusalem 2018,Sauvage,https://www.imdb.com/title/tt8307082/,movie,7.0,99,2018,Drama,2737,2018-05-10,Camille Vidal-Naquet
79,tt8800572,2018-08-21,2018-08-21,Odessa 2018,Delta,https://www.imdb.com/title/tt8800572/,movie,7.2,82,2017,Documentary,11,2017-10-30,Oleksandr Techynskyi
80,tt6386748,2018-08-21,2018-08-21,Motovun 2018,Pájaros de verano,https://www.imdb.com/title/tt6386748/,movie,7.6,125,2018,"Crime, Drama",6869,2018-05-09,"Cristina Gallego, Ciro Guerra"
81,tt7336410,2018-08-21,2018-08-21,Astana 2018,Sulayman too,https://www.imdb.com/title/tt7336410/,movie,6.7,101,2017,Drama,171,2017-09-08,Elizaveta Stishova
82,tt5638952,2018-08-21,2018-08-21,Yerevan 2018,Dede,https://www.imdb.com/title/tt5638952/,movie,7.2,97,2017,Drama,806,2017-07-02,Mariam Khatchvani
83,tt6467968,2018-08-21,2018-08-21,Pristina 2018,Posoki,https://www.imdb.com/title/tt6467968/,movie,7.6,103,2017,Drama,1374,2017-05-26,Stephan Komandarev
84,tt7776430,2018-07-20,2018-07-20,Munich 2018,Alles ist gut,https://www.imdb.com/title/tt7776430/,movie,6.5,90,2018,Drama,813,2018-07-01,Eva Trobisch
85,tt8506788,2018-07-20,2018-07-20,Karlovy Vary 2018,Sueño Florianópolis,https://www.imdb.com/title/tt8506788/,movie,6.5,106,2018,"Comedy, Drama, Romance",201,2018-07-04,Ana Katz
86,tt8522844,2018-06-20,2018-06-20,Tel Aviv 2018,In the Desert - A Documentary Diptych: Omar's Dream,https://www.imdb.com/title/tt8522844/,movie,6.1,112,2018,Documentary,7,2018-05-22,Avner Faingulernt
87,tt8522952,2018-06-20,2018-06-20,Tel Aviv 2018,In the Desert - A Documentary Diptych: Avidan's Dream,https://www.imdb.com/title/tt8522952/,movie,5.7,98,2018,Documentary,6,2018-05-22,Avner Faingulernt
88,tt7519174,2018-06-20,2018-06-20,Krakow 2018,Kinder des Kalifats,https://www.imdb.com/title/tt7519174/,movie,7.3,99,2017,"Documentary, War",1724,2017-11-15,Talal Derki
89,tt7233012,2018-06-20,2018-06-20,Cluj-Napoca 2018,Life Guidance,https://www.imdb.com/title/tt7233012/,movie,5.6,101,2017,Sci-Fi,147,2017-09-08,Ruth Mader
90,tt7282468,2018-05-21,2018-05-21,Cannes 2018,Beoning,https://www.imdb.com/title/tt7282468/,movie,7.6,148,2018,"Drama, Mystery",30940,2018-05-16,Chang-dong Lee
91,tt8254556,2018-05-21,2018-05-21,Cannes 2018,Girl,https://www.imdb.com/title/tt8254556/,movie,7.2,105,2018,Drama,9066,2018-05-12,Lukas Dhont
92,tt8274146,2018-05-21,2018-05-21,Cannes 2018,Egy nap,https://www.imdb.com/title/tt8274146/,movie,7.2,99,2018,Drama,663,2018-05-09,Zsófia Szilágyi
93,tt7240516,2018-05-20,2018-05-20,Wiesbaden 2018,A Woman Captured,https://www.imdb.com/title/tt7240516/,movie,7.8,89,2017,Documentary,351,2017-11-19,Bernadett Tuza-Ritter
94,tt5495726,2018-05-20,2018-05-20,Wiesbaden 2018,Bába z ledu,https://www.imdb.com/title/tt5495726/,movie,6.8,106,2017,"Comedy, Drama, Romance",493,2017-02-23,Bohdan Sláma
95,tt7148254,2018-05-20,2018-05-20,Lecce 2018,Sashishi deda,https://www.imdb.com/title/tt7148254/,movie,6.9,107,2017,Drama,438,2017-08-03,Ana Urushadze
96,tt6278192,2018-05-20,2018-05-20,Istanbul 2018,Körfez,https://www.imdb.com/title/tt6278192/,movie,5.6,110,2017,Drama,422,2017-09-04,Emre Yeksan
97,tt6217608,2018-05-20,2018-05-20,Istanbul 2018,The Rider,https://www.imdb.com/title/tt6217608/,movie,7.4,104,2017,"Drama, Western",11132,2017-05-20,Chloé Zhao
98,tt7955712,2018-05-20,2018-05-20,Hong Kong 2018,Rou qing shi,https://www.imdb.com/title/tt7955712/,movie,6.1,117,2018,Drama,103,2018-02-16,Yang Mingming
99,tt8400446,2018-05-20,2018-05-20,Buenos Aires 2018,Still Burn,https://www.imdb.com/title/tt8400446/,movie,8.0,77,2018,Documentary,6,2018-04-30,Mauricio Alfredo Ovando
100,tt5903232,2018-04-23,2018-04-23,Toulouse 2018,Temporada de Caza,https://www.imdb.com/title/tt5903232/,movie,6.3,105,2017,Drama,321,2017-09-02,Natalia Garagiola
101,tt7341660,2018-04-23,2018-04-23,Thessaloniki 2018,Olegs krig,https://www.imdb.com/title/tt7341660/,movie,7.8,91,2017,"Documentary, War",354,2017-11-19,Simon Lereng Wilmont
102,tt7218812,2018-04-22,2018-04-22,Zagreb 2018,Druga strana svega,https://www.imdb.com/title/tt7218812/,movie,8.2,100,2017,"Documentary, Biography",892,2017-09-14,Mila Turajlic
103,tt7205208,2018-04-22,2018-04-22,Tromsø 2018,Jia nian hua,https://www.imdb.com/title/tt7205208/,movie,7.2,107,2017,Drama,1678,2017-09-07,Vivian Qu
104,tt6776106,2018-04-22,2018-04-22,Gothenburg 2018,Andið eðlilega,https://www.imdb.com/title/tt6776106/,movie,6.8,95,2018,Drama,1569,2018-01-23,Isold Uggadottir
105,tt6194984,2018-04-03,2018-04-03,Sofia 2018,Vezdesushtiyat,https://www.imdb.com/title/tt6194984/,movie,7.7,120,2017,Drama,889,2017-10-13,Ilian Djevelekov
106,tt7875464,2018-02-25,2018-04-23,"Berlin 2018
Cartagena 2018",Las herederas,https://www.imdb.com/title/tt7875464/,movie,6.8,98,2018,Drama,2178,2018-02-16,Marcelo Martinessi
107,tt7476946,2018-02-25,2018-02-25,Berlin 2018,Ribâzu ejji,https://www.imdb.com/title/tt7476946/,movie,6.2,118,2018,Crime,499,2018-02-15,Isao Yukisada
108,tt8020896,2018-02-25,2018-02-25,Berlin 2018,Da xiang xi di er zuo,https://www.imdb.com/title/tt8020896/,movie,7.8,230,2018,Drama,2874,2018-02-16,Bo Hu
109,tt7838150,2018-02-04,2018-02-04,Rotterdam 2018,Balekempa,https://www.imdb.com/title/tt7838150/,movie,6.9,108,2018,Drama,20,2018-01-26,Eregowda
110,tt5097746,2018-01-20,2018-01-20,Dhaka 2018,Sohagi's Ornament,https://www.imdb.com/title/tt5097746/,movie,,92,2015,"Drama, Family, Romance",,,Lata Ahmed
111,tt5980798,2018-01-20,2018-01-20,Palm Springs 2018,Félicité,https://www.imdb.com/title/tt5980798/,movie,6.4,129,2017,"Drama, Music",796,2017-02-11,Alain Gomis
112,tt3409848,2017-12-30,2017-12-30,Havana 2017,Zama,https://www.imdb.com/title/tt3409848/,movie,6.7,115,2017,Drama,4462,2017-08-31,Lucrecia Martel
113,tt6484982,2017-12-30,2017-12-30,Kerala 2017,Newton,https://www.imdb.com/title/tt6484982/,movie,7.7,106,2017,Drama,13787,2017-02-10,Amit Masurkar
114,tt5933698,2017-12-30,2017-12-30,Kerala 2017,Aedan: Garden of Desire,https://www.imdb.com/title/tt5933698/,movie,6.3,130,2018,"Drama, Fantasy, Mystery, Romance",10,2018-02-08,Sanju Surendran
115,tt4686844,2017-12-30,2017-12-30,Torino 2017,The Death of Stalin,https://www.imdb.com/title/tt4686844/,movie,7.2,107,2017,"Comedy, Drama, History",69127,2017-09-08,Armando Iannucci
116,tt7272242,2017-12-30,2017-12-30,Cairo 2017,Matar a Jesús,https://www.imdb.com/title/tt7272242/,movie,7.1,95,2017,Drama,719,2017-09-08,Laura Mora Ortega
117,tt6665464,2017-12-26,2017-12-26,Tallinn 2017,The Marriage,https://www.imdb.com/title/tt6665464/,movie,6.9,97,2017,"Drama, Romance",390,2017-11-28,Blerta Zeqiri
118,tt6142716,2017-12-26,2017-12-26,Mar del Plata 2017,Soldado,https://www.imdb.com/title/tt6142716/,movie,6.5,72,2017,Documentary,28,2017-02-13,Manuel Abramovich
119,tt3288544,2017-12-26,2017-12-26,Gijon 2017,Good Luck,https://www.imdb.com/title/tt3288544/,movie,6.6,143,2017,Documentary,73,2017-08-08,Ben Russell
120,tt7413530,2017-12-26,2017-12-26,Gijon 2017,Manuel,https://www.imdb.com/title/tt7413530/,movie,7.1,95,2017,Drama,140,2017-09-07,Dario Albertini
121,tt6958212,2017-12-26,2017-12-26,Bydgoszscz 2017,Sweet Country,https://www.imdb.com/title/tt6958212/,movie,6.9,113,2017,"Adventure, Crime, Drama, History, Thriller, Western",6131,2017-09-06,Warwick Thornton
122,tt6123206,2017-12-26,2017-12-26,Mannheim-Heidelberg 2017,Zer,https://www.imdb.com/title/tt6123206/,movie,6.8,113,2017,Drama,288,2017-04-11,Kazim Öz
123,tt6207878,2017-11-29,2017-12-26,"Thessaloniki 2017
Bratislava 2017","No Date, No Signature",https://www.imdb.com/title/tt6207878/,movie,7.2,99,2017,"Drama, Mystery, Thriller",2363,2017-02-01,Vahid Jalilvand
124,tt5893264,2017-12-17,2017-12-17,Stockholm 2017,D'après une histoire vraie,https://www.imdb.com/title/tt5893264/,movie,5.7,100,2017,"Drama, Mystery, Thriller",4309,2017-05-27,Roman Polanski
125,tt5239558,2017-12-14,2017-12-14,Ljubljana 2017,Muskarci ne placu,https://www.imdb.com/title/tt5239558/,movie,7.3,98,2017,Drama,583,2017-07-01,Alen Drljevic
126,tt6079330,2017-12-03,2017-12-03,Los Cabos 2017,Ayer Maravilla Fui,https://www.imdb.com/title/tt6079330/,movie,7.4,80,2017,Sci-Fi,42,2017-10-27,Gabriel Mariño
127,tt5774796,2017-12-03,2017-12-03,Cottbus 2017,Dzikie róze,https://www.imdb.com/title/tt5774796/,movie,6.1,90,2017,Drama,173,2017-08-05,Anna Jadowska
128,tt4524676,2017-12-03,2017-12-14,Tunis 2017,Comboio de Sal e Açucar,https://www.imdb.com/title/tt4524676/,movie,6.9,93,2016,Adventure,84,2016-08-10,Licínio Azevedo
129,tt7481246,2017-12-03,2017-12-03,Taipei 2017,Old Beast,https://www.imdb.com/title/tt7481246/,movie,6.6,108,2017,Drama,191,2017-07-24,Ziyang Zhou
130,tt7548984,2017-12-03,2017-12-03,Sevilla 2017,Ternura y la tercera persona,https://www.imdb.com/title/tt7548984/,movie,,64,2017,Comedy,,2017-11-09,Pablo Llorca
131,tt6479614,2017-12-03,2017-12-03,Minsk 2017,City of the Sun,https://www.imdb.com/title/tt6479614/,movie,7.5,104,2017,Documentary,189,2017-02-10,Rati Oneli
132,tt7296624,2018-01-07,2018-01-07,Thessaloniki 2017,Too Much Info Clouding Over My Head,https://www.imdb.com/title/tt7296624/,movie,6.6,106,2017,"Comedy, Drama",114,2017-11-30,Vasilis Christofilakis
133,tt5323760,2018-01-07,2018-01-07,Thessaloniki 2017,Vinterbrødre,https://www.imdb.com/title/tt5323760/,movie,6.5,94,2017,Drama,1077,2017-08-03,Hlynur Palmason
134,tt7020700,2017-11-29,2017-11-29,Vienna 2017,Distant Constellation,https://www.imdb.com/title/tt7020700/,movie,7.1,80,2017,Documentary,138,2017-08-04,Shevaun Mizrahi
135,tt6952604,2017-08-10,2017-11-29,"Astana 2017
Athens 2017",Aritmiya,https://www.imdb.com/title/tt6952604/,movie,7.5,116,2017,Drama,3758,2017-06-13,Boris Khlebnikov
136,tt5927420,2017-11-02,2017-11-02,Valladolid 2017,Daha,https://www.imdb.com/title/tt5927420/,movie,7.1,115,2017,"Crime, Drama",1666,2017-07-03,Onur Saylak
137,tt6067428,2017-10-22,2017-10-22,Warsaw 2017,Nina,https://www.imdb.com/title/tt6067428/,movie,6.5,86,2017,Drama,63,2017-07-03,Juraj Lehotsky
138,tt5480782,2017-10-16,2017-10-16,Rio de Janeiro 2017,As Boas Maneiras,https://www.imdb.com/title/tt5480782/,movie,6.8,135,2017,"Fantasy, Horror, Musical",1945,2017-08-06,"Juliana Rojas, Marco Dutra"
139,tt6384376,2017-10-09,2017-10-09,Chemnitz 2017,Colours of Innocence,https://www.imdb.com/title/tt6384376/,movie,8.2,81,2016,Drama,197,2016-10-23,Manas Mukul Pal
140,tt5891122,2017-09-30,2017-09-30,San Sebastian 2017,Life and Nothing More,https://www.imdb.com/title/tt5891122/,movie,6.4,114,2017,Drama,404,2017-09-08,Antonio Méndez Esparza
141,tt6253688,2017-09-22,2017-09-22,St Petersburg 2017,Stranger in Paradise,https://www.imdb.com/title/tt6253688/,movie,7.6,77,2016,Documentary,277,2016-11-16,Guido Hendrikx
142,tt6515470,2017-09-22,2017-09-22,Vladivostok 2017,Rey,https://www.imdb.com/title/tt6515470/,movie,6.8,91,2017,"Biography, Drama, Fantasy",234,2017-01-31,Niles Atallah
143,tt5990474,2017-09-22,2017-09-22,Miskolc 2017,Columbus,https://www.imdb.com/title/tt5990474/,movie,7.2,104,2017,Drama,11790,2017-01-22,Kogonada
