Position,Const,Created,Modified,Description,Title,URL,Title Type,IMDb Rating,Runtime (mins),Year,Genres,Num Votes,Release Date,Directors
49,tt0108052,2011-05-25,2012-05-02,???????????,Schindler's List,https://www.imdb.com/title/tt0108052/,movie,8.9,195,1993,"Biography, Drama, History",1122983,1993-11-30,Steven Spielberg
50,tt0167404,2011-05-25,2012-05-02,??????????,The Sixth Sense,https://www.imdb.com/title/tt0167404/,movie,8.1,107,1999,"Drama, Mystery, Thriller",863081,1999-08-02,M. Night Shyamalan
51,tt0092699,2011-05-25,2012-05-02,?????????,Broadcast News,https://www.imdb.com/title/tt0092699/,movie,7.2,133,1987,"Comedy, Drama, Romance",25267,1987-12-13,James L. Brooks
52,tt0033804,2011-05-25,2012-05-02,?????????,The Lady Eve,https://www.imdb.com/title/tt0033804/,movie,7.8,94,1941,"Comedy, Romance",17740,1941-02-25,Preston Sturges
53,tt0074119,2011-05-25,2012-05-02,????????,All the President's Men,https://www.imdb.com/title/tt0074119/,movie,8.0,138,1976,"Biography, Drama, History, Thriller",95121,1976-04-04,Alan J. Pakula
54,tt0079522,2011-05-25,2012-05-02,????????,Manhattan,https://www.imdb.com/title/tt0079522/,movie,7.9,96,1979,"Comedy, Drama, Romance",124178,1979-04-18,Woody Allen
55,tt0078788,2011-05-25,2012-05-02,??????????,Apocalypse Now,https://www.imdb.com/title/tt0078788/,movie,8.4,147,1979,"Drama, Mystery, War",564542,1979-05-19,Francis Ford Coppola
56,tt0088763,2011-05-25,2012-05-02,?????????,Back to the Future,https://www.imdb.com/title/tt0088763/,movie,8.5,116,1985,"Adventure, Comedy, Sci-Fi",967852,1985-07-03,Robert Zemeckis
57,tt0097123,2011-05-25,2012-05-02,????????,Crimes and Misdemeanors,https://www.imdb.com/title/tt0097123/,movie,7.9,104,1989,"Comedy, Drama",51506,1989-10-13,Woody Allen
58,tt0081283,2011-05-25,2012-05-02,?????????,Ordinary People,https://www.imdb.com/title/tt0081283/,movie,7.7,124,1980,Drama,43360,1980-09-19,Robert Redford
59,tt0025316,2011-05-25,2012-05-02,?????????,It Happened One Night,https://www.imdb.com/title/tt0025316/,movie,8.1,105,1934,"Comedy, Romance",86922,1934-02-22,Frank Capra
60,tt0119488,2011-05-25,2012-05-02,??????????,L.A. Confidential,https://www.imdb.com/title/tt0119488/,movie,8.2,138,1997,"Crime, Drama, Mystery, Thriller",503792,1997-05-14,Curtis Hanson
61,tt0102926,2011-05-25,2012-05-02,??????????,The Silence of the Lambs,https://www.imdb.com/title/tt0102926/,movie,8.6,118,1991,"Crime, Drama, Thriller",1172759,1991-01-30,Jonathan Demme
62,tt0093565,2011-05-25,2012-05-02,???????,Moonstruck,https://www.imdb.com/title/tt0093565/,movie,7.1,102,1987,"Comedy, Drama, Romance",45103,1987-12-01,Norman Jewison
63,tt0073195,2011-05-25,2012-05-02,????????,Jaws,https://www.imdb.com/title/tt0073195/,movie,8.0,124,1975,"Adventure, Drama, Thriller",519951,1975-06-20,Steven Spielberg
64,tt0086425,2011-05-25,2012-05-02,?????????,Terms of Endearment,https://www.imdb.com/title/tt0086425/,movie,7.4,132,1983,"Comedy, Drama",50772,1983-11-20,James L. Brooks
65,tt0045152,2011-05-25,2012-05-02,?????????,Singin' in the Rain,https://www.imdb.com/title/tt0045152/,movie,8.3,103,1952,"Comedy, Musical, Romance",203122,1952-03-27,"Gene Kelly, Stanley Donen"
66,tt0116695,2011-05-25,2012-05-02,?????????,Jerry Maguire,https://www.imdb.com/title/tt0116695/,movie,7.3,139,1996,"Comedy, Drama, Romance, Sport",227233,1996-12-06,Cameron Crowe
67,tt0083866,2011-05-25,2012-05-02,?????E.T. ???,E.T. the Extra-Terrestrial,https://www.imdb.com/title/tt0083866/,movie,7.8,115,1982,"Family, Sci-Fi",345982,1982-05-26,Steven Spielberg
68,tt0076759,2011-05-25,2012-05-02,????????? IV?????,Star Wars,https://www.imdb.com/title/tt0076759/,movie,8.6,121,1977,"Action, Adventure, Fantasy, Sci-Fi",1150160,1977-05-25,George Lucas
69,tt0072890,2011-05-25,2012-05-02,?????????,Dog Day Afternoon,https://www.imdb.com/title/tt0072890/,movie,8.0,125,1975,"Biography, Crime, Drama, Thriller",222623,1975-09-19,Sidney Lumet
70,tt0043265,2011-05-25,2012-05-02,?????????,The African Queen,https://www.imdb.com/title/tt0043265/,movie,7.7,105,1951,"Adventure, Drama, Romance, War",67778,1951-12-26,John Huston
71,tt0063227,2011-05-25,2012-05-02,????????,The Lion in Winter,https://www.imdb.com/title/tt0063227/,movie,7.9,134,1968,"Biography, Drama, History",27474,1968-10-30,Anthony Harvey
72,tt0103074,2011-05-25,2012-05-02,?????????,Thelma & Louise,https://www.imdb.com/title/tt0103074/,movie,7.5,130,1991,"Adventure, Crime, Drama",125556,1991-05-20,Ridley Scott
73,tt0086879,2011-05-25,2012-05-02,?????????,Amadeus,https://www.imdb.com/title/tt0086879/,movie,8.3,160,1984,"Biography, Drama, History, Music",345992,1984-09-06,Milos Forman
74,tt0120601,2011-05-25,2012-05-02,???????,Being John Malkovich,https://www.imdb.com/title/tt0120601/,movie,7.7,113,1999,"Comedy, Drama, Fantasy",293510,1999-09-02,Spike Jonze
75,tt0044706,2011-05-25,2012-05-02,?????????,High Noon,https://www.imdb.com/title/tt0044706/,movie,7.9,85,1952,"Drama, Thriller, Western",92221,1952-05-01,Fred Zinnemann
76,tt0081398,2011-05-25,2012-05-02,???????,Raging Bull,https://www.imdb.com/title/tt0081398/,movie,8.2,129,1980,"Biography, Drama, Sport",297752,1980-11-13,Martin Scorsese
77,tt0268126,2011-05-25,2012-05-02,????????,Adaptation.,https://www.imdb.com/title/tt0268126/,movie,7.7,115,2002,"Comedy, Drama",167959,2002-12-03,Spike Jonze
78,tt0075148,2011-05-25,2012-05-02,???????,Rocky,https://www.imdb.com/title/tt0075148/,movie,8.1,120,1976,"Drama, Sport",485409,1976-11-20,John G. Avildsen
79,tt0063462,2011-05-25,2012-05-02,????????,The Producers,https://www.imdb.com/title/tt0063462/,movie,7.6,88,1967,"Comedy, Music",47237,1967-11-22,Mel Brooks
80,tt0090329,2011-05-25,2012-05-02,???????,Witness,https://www.imdb.com/title/tt0090329/,movie,7.4,112,1985,"Crime, Drama, Romance, Thriller",80302,1985-02-07,Peter Weir
81,tt0078841,2011-05-25,2012-05-02,?????????,Being There,https://www.imdb.com/title/tt0078841/,movie,8.0,130,1979,"Comedy, Drama",61749,1979-12-20,Hal Ashby
82,tt0061512,2011-05-25,2012-05-02,?????????,Cool Hand Luke,https://www.imdb.com/title/tt0061512/,movie,8.1,127,1967,"Crime, Drama",152153,1967-11-01,Stuart Rosenberg
83,tt0047396,2011-05-25,2012-05-02,???????,Rear Window,https://www.imdb.com/title/tt0047396/,movie,8.4,112,1954,"Mystery, Thriller",411426,1954-08-04,Alfred Hitchcock
84,tt0093779,2011-05-25,2012-05-02,?????????,The Princess Bride,https://www.imdb.com/title/tt0093779/,movie,8.1,98,1987,"Adventure, Family, Fantasy, Romance",369125,1987-09-18,Rob Reiner
85,tt0028950,2011-05-25,2012-05-02,????????,La grande illusion,https://www.imdb.com/title/tt0028950/,movie,8.1,113,1937,"Drama, War",31685,1937-06-08,Jean Renoir
86,tt0067185,2011-05-25,2012-05-02,??????????,Harold and Maude,https://www.imdb.com/title/tt0067185/,movie,7.9,91,1971,"Comedy, Drama, Romance",66859,1971-12-20,Hal Ashby
87,tt0056801,2011-05-25,2012-05-02,???????????,8½,https://www.imdb.com/title/tt0056801/,movie,8.0,138,1963,Drama,101379,1963-02-13,Federico Fellini
88,tt0097351,2011-05-25,2012-05-02,?????????,Field of Dreams,https://www.imdb.com/title/tt0097351/,movie,7.5,107,1989,"Drama, Family, Fantasy, Sport",102032,1989-04-21,Phil Alden Robinson
89,tt0109830,2011-05-25,2012-05-02,?????????,Forrest Gump,https://www.imdb.com/title/tt0109830/,movie,8.8,142,1994,"Drama, Romance",1666862,1994-06-23,Robert Zemeckis
90,tt0375063,2011-05-25,2012-05-02,??????????,Sideways,https://www.imdb.com/title/tt0375063/,movie,7.5,127,2004,"Comedy, Drama, Romance",172085,2004-09-13,Alexander Payne
91,tt0084855,2011-05-25,2012-05-02,????????,The Verdict,https://www.imdb.com/title/tt0084855/,movie,7.7,129,1982,Drama,33180,1982-12-07,Sidney Lumet
92,tt0054215,2011-05-25,2012-05-02,????????,Psycho,https://www.imdb.com/title/tt0054215/,movie,8.5,109,1960,"Horror, Mystery, Thriller",556569,1960-06-16,Alfred Hitchcock
93,tt0097216,2011-05-25,2012-05-02,?????????,Do the Right Thing,https://www.imdb.com/title/tt0097216/,movie,7.9,120,1989,"Comedy, Drama",77851,1989-05-19,Spike Lee
94,tt0066206,2011-05-25,2012-05-02,?????????,Patton,https://www.imdb.com/title/tt0066206/,movie,7.9,172,1970,"Biography, Drama, War",89564,1970-02-04,Franklin J. Schaffner
95,tt0091167,2011-05-25,2012-05-02,?????????,Hannah and Her Sisters,https://www.imdb.com/title/tt0091167/,movie,7.9,107,1986,"Comedy, Drama",63020,1986-01-25,Woody Allen
96,tt0054997,2011-05-25,2012-05-02,?????????,The Hustler,https://www.imdb.com/title/tt0054997/,movie,8.0,134,1961,"Drama, Sport",71721,1961-09-24,Robert Rossen
97,tt0049730,2011-05-25,2012-05-02,????????,The Searchers,https://www.imdb.com/title/tt0049730/,movie,7.9,119,1956,"Adventure, Drama, Western",74855,1956-05-16,John Ford
98,tt0032551,2011-05-25,2012-05-02,?????????,The Grapes of Wrath,https://www.imdb.com/title/tt0032551/,movie,8.0,129,1940,"Drama, History",82429,1940-01-24,John Ford
99,tt0065214,2011-05-25,2012-05-02,?????????,The Wild Bunch,https://www.imdb.com/title/tt0065214/,movie,7.9,135,1969,"Action, Adventure, Western",73573,1969-05-01,Sam Peckinpah
100,tt0209144,2011-05-25,2012-05-02,?????????,Memento,https://www.imdb.com/title/tt0209144/,movie,8.4,113,2000,"Mystery, Thriller",1054718,2000-09-05,Christopher Nolan
101,tt0038787,2011-05-25,2012-05-02,????????,Notorious,https://www.imdb.com/title/tt0038787/,movie,7.9,102,1946,"Drama, Film-Noir, Romance, Thriller",86859,1946-08-15,Alfred Hitchcock
